"Id"	"Application"	"Levels"	"Operatingtime"	"Operatingaddress"	"Logger"	"Callsite"	"Requesturl"	"Referrerurl"	"Action"	"Message"	"Exception"
"371"	"0001:DncZeus.Api"	"Error"	"2020/10/21 12:39:37.074"	"127.0.0.1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/role/edit/WPbv96HC"		"Edit"	"对不起您没有对【角色管理】的【Edit】权限，请联系管理员添加"	
"372"	"0001:DncZeus.Api"	"Error"	"2020/10/21 12:39:42.517"	"127.0.0.1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/role/edit/ihKhNu7A"		"Edit"	"对不起您没有对【角色管理】的【Edit】权限，请联系管理员添加"	
"373"	"0001:DncZeus.Api"	"Error"	"2020/10/21 12:40:20.370"	"127.0.0.1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/role/edit/C7kPHIwu"		"Edit"	"对不起您没有对【角色管理】的【编辑】权限，请联系管理员添加"	
"374"	"0001:DncZeus.Api"	"Error"	"2020/10/21 12:58:34.954"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/permission/create"		"Create"	"Value cannot be null. (Parameter 'g')"	
"375"	"0001:DncZeus.Api"	"Error"	"2020/10/21 12:58:48.836"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/permission/create"		"Create"	"Value cannot be null. (Parameter 'g')"	
"376"	"0001:DncZeus.Api"	"Error"	"2020/10/21 13:01:17.817"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/permission/create"		"Create"	"Value cannot be null. (Parameter 'g')"	
"377"	"0001:DncZeus.Api"	"Error"	"2020/10/21 13:02:18.838"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/permission/create"		"Create"	"Value cannot be null. (Parameter 'g')"	
"378"	"0001:DncZeus.Api"	"Error"	"2020/10/21 13:04:08.070"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/permission/create"		"Create"	"Value cannot be null. (Parameter 'g')"	
"379"	"0001:DncZeus.Api"	"Error"	"2020/10/21 13:04:19.769"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/permission/create"		"Create"	"Value cannot be null. (Parameter 'g')"	
"380"	"0001:DncZeus.Api"	"Error"	"2020/10/21 13:16:37.442"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/permission/create"		"Create"	"Value cannot be null. (Parameter 'g')"	
"381"	"0001:DncZeus.Api"	"Error"	"2020/10/21 13:41:11.880"	"127.0.0.1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/wlist/list"		"List"	"Value cannot be null. (Parameter 'g')"	
"382"	"0001:DncZeus.Api"	"Error"	"2020/10/21 13:41:11.880"	"127.0.0.1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/template/find_simple_list"		"FindSimpleList"	"Value cannot be null. (Parameter 'g')"	
"383"	"0001:DncZeus.Api"	"Error"	"2020/10/21 13:41:11.880"	"127.0.0.1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/system/dictionary/find_simple_list/workflow_list_type"		"FindSimpleList"	"Value cannot be null. (Parameter 'g')"	
"384"	"0001:DncZeus.Api"	"Error"	"2020/10/21 13:41:11.880"	"127.0.0.1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/system/dictionary/find_simple_list/workflow_list_status"		"FindSimpleList"	"Value cannot be null. (Parameter 'g')"	
"385"	"0001:DncZeus.Api"	"Error"	"2020/10/21 13:41:53.247"	"127.0.0.1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/wlist/list"		"List"	"Value cannot be null. (Parameter 'g')"	
"386"	"0001:DncZeus.Api"	"Error"	"2020/10/21 13:44:48.793"	"127.0.0.1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/wlist/list"		"List"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"387"	"0001:DncZeus.Api"	"Error"	"2020/10/21 13:46:46.224"	"127.0.0.1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/wlist/list"		"List"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"388"	"0001:DncZeus.Api"	"Error"	"2020/10/21 13:47:08.100"	"127.0.0.1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/wlist/list"		"List"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"389"	"0001:DncZeus.Api"	"Error"	"2020/10/21 13:51:18.665"	"127.0.0.1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/role/tree"		"Tree"	"对不起您没有对【角色管理】的【Tree】权限，请联系管理员添加"	
"390"	"0001:DncZeus.Api"	"Error"	"2020/10/21 13:53:49.169"	"127.0.0.1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/role/tree"		"Tree"	"对不起您没有对【角色管理】的【Tree】权限，请联系管理员添加"	
"391"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:03:43.497"	"127.0.0.1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/permission/list"		"List"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"392"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:05:26.716"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/step/list"		"List"	"Unknown column 'w.IsManual' in 'field list'"	
"393"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:05:34.049"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/step/list"		"List"	"Unknown column 'w.IsManual' in 'field list'"	
"394"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:05:36.114"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/step/list"		"List"	"Unknown column 'w.IsManual' in 'field list'"	
"395"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:31.507"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/user/find_simple_list"		"FindSimpleList"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"396"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:31.507"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/step/list"		"List"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"397"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:31.507"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/template/find_simple_list"		"FindSimpleList"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"398"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:31.537"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/template/find_simple_list"		"FindSimpleList"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"399"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:31.507"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/step/list"		"List"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"400"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:31.537"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/user/find_simple_list"		"FindSimpleList"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"401"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:34.412"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/step/list"		"List"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"402"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:34.451"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/step/list"		"List"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"403"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:34.703"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/step/list"		"List"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"404"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:34.833"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/user/find_simple_list"		"FindSimpleList"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"405"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:34.833"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/step/list"		"List"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"406"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:35.025"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/template/find_simple_list"		"FindSimpleList"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"407"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:38.020"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/step/list"		"List"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"408"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:38.042"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/step/list"		"List"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"409"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:38.067"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/step/list"		"List"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"410"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:38.091"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/template/find_simple_list"		"FindSimpleList"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"411"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:38.124"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/user/find_simple_list"		"FindSimpleList"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"412"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:38.243"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/template/find_simple_list"		"FindSimpleList"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"413"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:38.243"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/user/find_simple_list"		"FindSimpleList"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"414"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:38.351"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/user/find_simple_list"		"FindSimpleList"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"415"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:38.373"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/template/find_simple_list"		"FindSimpleList"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"416"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:38.507"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/user/find_simple_list"		"FindSimpleList"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"417"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:38.507"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/template/find_simple_list"		"FindSimpleList"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"418"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:38.617"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/user/find_simple_list"		"FindSimpleList"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"419"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:38.640"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/template/find_simple_list"		"FindSimpleList"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"420"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:38.765"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/user/find_simple_list"		"FindSimpleList"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"421"	"0001:DncZeus.Api"	"Error"	"2020/10/21 14:14:38.765"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/template/find_simple_list"		"FindSimpleList"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
